Date,Open,High,Low,Close,Adj Close,Volume
2008-01-18,11.835017,12.058081,11.548821,11.923401,11.923401,59257200
2008-01-22,10.980639,11.822391,10.951179,11.460438,11.460438,50254700
2008-01-23,11.031145,12.579967,10.993266,12.180135,12.180135,84443200
2008-01-24,11.18266,11.55303,10.837543,11.439394,11.439394,126752700
2008-01-25,11.515152,11.616161,11.064815,11.292088,11.292088,66868400
2008-01-28,11.119529,11.456229,11.022727,11.308923,11.308923,39749500
2008-01-29,11.237373,11.292088,10.917508,10.993266,10.993266,57136800
2008-01-30,10.803872,11.359427,10.791245,11.069023,11.069023,57206200
2008-01-31,10.94276,11.473064,10.900674,11.31734,11.31734,53046100
2008-02-01,11.637205,12.205387,11.380471,12.125421,12.125421,61392700
2008-02-04,12.066499,12.281145,12.032828,12.125421,12.125421,45935600
2008-02-05,11.914983,11.986532,11.65404,11.691919,11.691919,42487800
2008-02-06,11.801347,12.015993,11.645623,11.696128,11.696128,39923200
2008-02-07,11.523569,11.986532,11.523569,11.717172,11.717172,40339400
2008-02-08,11.632997,11.847643,11.582492,11.813973,11.813973,31515200
2008-02-11,11.742424,11.96128,11.616161,11.856061,11.856061,27498100
2008-02-12,11.948653,11.948653,11.569865,11.662457,11.662457,35751900
2008-02-13,11.780303,11.784512,11.447811,11.72138,11.72138,35614100
2008-02-14,11.780303,11.965488,11.675084,11.746633,11.746633,27647800
2008-02-15,11.641414,11.851851,11.574074,11.696128,11.696128,28659500
2008-02-19,11.843434,11.847643,11.574074,11.641414,11.641414,24804000
2008-02-20,11.531986,11.55303,11.207912,11.464646,11.464646,39850900
2008-02-21,11.515152,11.565657,11.321548,11.372054,11.372054,28936800
2008-02-22,11.401515,11.679293,11.355219,11.662457,11.662457,34040000
2008-02-25,11.658249,11.839226,11.5867,11.78872,11.78872,35086100
2008-02-26,11.687711,11.826599,11.38468,11.578282,11.578282,40247300
2008-02-27,11.519361,11.679293,11.388889,11.616161,11.616161,23689400
2008-02-28,11.502525,11.628788,11.393098,11.477273,11.477273,22812200
2008-02-29,11.367846,11.397306,11.01431,11.094276,11.094276,41515800
2008-03-03,11.039562,11.069023,10.820707,10.87963,10.87963,32858400
2008-03-04,10.753367,11.11532,10.660774,11.047979,11.047979,42871100
2008-03-05,11.01431,11.41835,10.968014,11.254209,11.254209,29894800
2008-03-06,11.144781,11.31734,10.989058,10.997475,10.997475,29162700
2008-03-07,10.904882,11.140573,10.740741,10.850168,10.850168,34254700
2008-03-10,10.867003,11.01431,10.761785,10.824916,10.824916,32671100
2008-03-11,11.047979,11.14899,10.837543,11.11532,11.11532,33297200
2008-03-12,11.11532,11.447811,11.102694,11.191077,11.191077,27307600
2008-03-13,11.136364,11.376263,10.951179,11.237373,11.237373,29316200
2008-03-14,11.271044,11.359427,10.867003,11.047979,11.047979,38601200
2008-03-17,10.77862,10.993266,10.563973,10.84596,10.84596,39986400
2008-03-18,11.064815,11.611953,10.900674,11.595118,11.595118,55134800
2008-03-19,11.55724,12.159091,11.55303,11.561448,11.561448,48391200
2008-03-20,11.595118,12.083333,11.35101,12.037037,12.037037,48809400
2008-03-24,11.948653,12.760942,11.910774,12.546296,12.546296,37294400
2008-03-25,12.529461,12.613636,12.209596,12.373737,12.373737,27993300
2008-03-26,12.39899,12.436869,12.201179,12.403198,12.403198,27468200
2008-03-27,12.516835,13.202862,12.441077,12.937711,12.937711,48963800
2008-03-28,13.026094,13.156566,12.647306,12.718855,12.718855,33789300
2008-03-31,12.571548,12.672559,12.394781,12.558923,12.558923,32526900
2008-04-01,12.828282,13.236532,12.815657,13.219697,13.219697,37168000
2008-04-02,13.308081,13.552189,13.131313,13.367003,13.367003,36186900
2008-04-03,13.585858,13.602694,13.27862,13.350168,13.350168,41920000
2008-04-04,13.44697,14.0867,13.371212,13.863636,13.863636,49773300
2008-04-07,13.926767,14.05724,13.619529,13.64899,13.64899,25637200
2008-04-08,13.573233,13.594276,13.194445,13.409091,13.409091,31280900
2008-04-09,13.455387,13.468014,13.169192,13.291245,13.291245,21846600
2008-04-10,13.244949,13.522727,13.244949,13.451179,13.451179,22810000
2008-04-11,13.249158,13.312289,12.916667,12.992424,12.992424,24632900
2008-04-14,13.068182,13.362795,13.000842,13.202862,13.202862,23748300
2008-04-15,13.383839,13.451179,13.164983,13.291245,13.291245,26190800
2008-04-16,13.505892,13.75,13.291245,13.518518,13.518518,58167000
2008-04-17,13.152357,13.215488,12.731482,13.051347,13.051347,60907800
2008-04-18,13.451179,13.505892,13.244949,13.34596,13.34596,43665100
2008-04-21,13.106061,13.253367,12.777778,12.891414,12.891414,36711500
2008-04-22,12.798821,13.085017,12.773569,13.000842,13.000842,29381300
2008-04-23,13.000842,13.005051,12.718855,12.908249,12.908249,27238400
2008-04-24,12.929293,13.350168,12.811448,13.135522,13.135522,34108100
2008-04-25,13.131313,13.240741,12.878788,13.173401,13.173401,26953300
2008-04-28,13.160774,13.383839,13.034512,13.169192,13.169192,21355200
2008-04-29,13.118687,13.186027,13.047138,13.080808,13.080808,16414100
2008-04-30,13.169192,13.468014,13.080808,13.169192,13.169192,48996400
2008-05-01,12.975589,13.392256,12.97138,13.375421,13.375421,27219200
2008-05-02,13.404882,13.409091,12.899832,13.093434,13.093434,38726400
2008-05-05,13.009259,13.194445,12.950336,12.988215,12.988215,22048000
2008-05-06,12.90404,13.030303,12.781986,12.958755,12.958755,25078600
2008-05-07,12.832492,12.996633,12.487373,12.542088,12.542088,29338300
2008-05-08,12.60101,12.8367,12.495791,12.710438,12.710438,23678900
2008-05-09,12.617846,12.706229,12.327441,12.626263,12.626263,19240800
2008-05-12,12.731482,13.131313,12.706229,13.097643,13.097643,32499400
2008-05-13,13.04293,13.265993,12.925084,13.219697,13.219697,31457200
2008-05-14,13.173401,13.430135,13.085017,13.13973,13.13973,27652600
2008-05-15,13.11027,13.44276,12.988215,13.438552,13.438552,27082300
2008-05-16,13.505892,13.510101,12.912457,13.118687,13.118687,45081700
2008-05-19,13.131313,13.202862,12.899832,12.996633,12.996633,21351200
2008-05-20,12.941919,13.04293,12.748317,12.882997,12.882997,23808200
2008-05-21,12.967172,13.021886,12.53367,12.655724,12.655724,36768100
2008-05-22,12.630471,12.933501,12.60101,12.857744,12.857744,26068200
2008-05-23,12.702021,12.80724,12.60101,12.702021,12.702021,23932400
2008-05-27,12.714646,13.034512,12.655724,12.777778,12.777778,35916500
2008-05-28,12.786196,12.857744,12.247475,12.478956,12.478956,36520300
2008-05-29,12.46633,12.676767,12.46633,12.546296,12.546296,26621100
2008-05-30,12.546296,12.643098,12.436869,12.630471,12.630471,24108300
2008-06-02,12.622054,12.622054,12.218014,12.335858,12.335858,28965100
2008-06-03,12.411616,12.727273,12.154882,12.323233,12.323233,40070200
2008-06-04,12.260101,12.752525,12.222222,12.579967,12.579967,32440700
2008-06-05,12.664142,12.756734,12.512627,12.651515,12.651515,22854700
2008-06-06,12.542088,12.588384,12.243266,12.314815,12.314815,30475000
2008-06-09,12.293771,12.457912,12.007576,12.234848,12.234848,29062200
2008-06-10,11.982324,12.272727,11.978114,12.19697,12.19697,25985100
2008-06-11,12.104377,12.167508,11.632997,11.666667,11.666667,48398100
2008-06-12,11.763468,12.041245,11.729798,11.818182,11.818182,39682200
2008-06-13,11.965488,12.074916,11.784512,11.944445,11.944445,40990700
2008-06-16,12.015993,12.138047,11.881313,12.058081,12.058081,41291000
2008-06-17,12.074916,12.209596,11.990741,12.125421,12.125421,34360000
2008-06-18,12.091751,12.344276,11.96128,12.175926,12.175926,32103500
2008-06-19,12.19697,12.335858,11.923401,12.276936,12.276936,26902200
2008-06-20,12.142256,12.142256,11.813973,11.856061,11.856061,42555500
2008-06-23,11.95707,11.96128,11.569865,11.670876,11.670876,35872300
2008-06-24,11.590909,11.965488,11.531986,11.784512,11.784512,31050000
2008-06-25,11.826599,12.037037,11.784512,11.851851,11.851851,30137400
2008-06-26,11.755051,11.763468,11.578282,11.611953,11.611953,36927700
2008-06-27,11.561448,11.780303,11.426767,11.62037,11.62037,33691900
2008-06-30,11.544613,11.632997,11.31734,11.502525,11.502525,31461300
2008-07-01,11.372054,11.759259,11.35101,11.675084,11.675084,38132800
2008-07-02,11.780303,11.780303,11.376263,11.409933,11.409933,28753100
2008-07-03,11.409933,11.548821,11.258417,11.279461,11.279461,15611200
2008-07-07,11.31734,11.468855,11.039562,11.329967,11.329967,33406700
2008-07-08,11.363636,12.070707,11.241583,12.058081,12.058081,44823200
2008-07-09,12.108586,12.260101,11.763468,11.763468,11.763468,40913000
2008-07-10,11.809764,11.994949,11.565657,11.86027,11.86027,29244900
2008-07-11,11.704545,11.965488,11.456229,11.78872,11.78872,32295500
2008-07-14,11.910774,11.952862,11.426767,11.569865,11.569865,29564300
2008-07-15,11.401515,11.624579,10.921718,11.31734,11.31734,43966200
2008-07-16,11.515152,11.923401,11.254209,11.826599,11.826599,50827100
2008-07-17,10.260942,10.467172,9.89899,10.185185,10.185185,189775100
2008-07-18,10.130471,10.214646,9.987373,10.092592,10.092592,54655100
2008-07-21,10.109427,10.189394,10.058923,10.126263,10.126263,39347000
2008-07-22,10.004209,10.568182,10.004209,10.53872,10.53872,44804900
2008-07-23,10.723906,10.997475,10.576599,10.681818,10.681818,31142400
2008-07-24,10.61027,10.694445,10.176767,10.265152,10.265152,40402600
2008-07-25,10.269361,10.702862,10.269361,10.690236,10.690236,45524600
2008-07-28,10.681818,10.723906,10.328282,10.429293,10.429293,26519700
2008-07-29,10.492424,10.976431,10.488215,10.740741,10.740741,37233300
2008-07-30,10.740741,10.959596,10.555555,10.728114,10.728114,27794600
2008-07-31,10.563973,10.858586,10.530303,10.593434,10.593434,28564200
2008-08-01,10.63973,10.643939,10.042088,10.345118,10.345118,58029900
2008-08-04,10.30724,10.63973,10.227273,10.54293,10.54293,24542100
2008-08-05,10.702862,10.812289,10.530303,10.77862,10.77862,33697800
2008-08-06,10.698653,10.774411,10.530303,10.70707,10.70707,38987300
2008-08-07,10.719697,10.909091,10.53872,10.715488,10.715488,33491300
2008-08-08,10.723906,11.161616,10.61027,11.094276,11.094276,28380800
2008-08-11,10.976431,11.367846,10.799664,11.258417,11.258417,27599800
2008-08-12,11.18266,11.271044,10.934343,10.963804,10.963804,30153500
2008-08-13,10.896464,11.106902,10.761785,10.858586,10.858586,31384100
2008-08-14,10.850168,11.060606,10.740741,10.963804,10.963804,31788900
2008-08-15,10.94276,11.140573,10.909091,10.934343,10.934343,26143300
2008-08-18,10.84596,10.980639,10.652357,10.736532,10.736532,30272100
2008-08-19,10.648149,10.850168,10.648149,10.686027,10.686027,23598100
2008-08-20,10.635522,10.686027,10.420876,10.505051,10.505051,30506600
2008-08-21,10.429293,10.429293,10.189394,10.319865,10.319865,30185100
2008-08-22,10.399832,10.622895,10.269361,10.534512,10.534512,19982100
2008-08-25,10.467172,10.475589,10.357744,10.425084,10.425084,19017700
2008-08-26,10.521886,10.530303,10.277778,10.378788,10.378788,16967400
2008-08-27,10.382997,10.563973,10.298821,10.47138,10.47138,15946200
2008-08-28,10.433501,10.728114,10.412457,10.690236,10.690236,14979200
2008-08-29,10.54293,10.61027,10.395623,10.492424,10.492424,24746900
2008-09-02,10.606061,10.656566,10.063131,10.130471,10.130471,37736500
2008-09-03,10.16835,10.298821,10.126263,10.202021,10.202021,28150800
2008-09-04,10.315657,10.391414,10.016835,10.021044,10.021044,43129100
2008-09-05,9.840067,10.290404,9.781145,10.004209,10.004209,54108600
2008-09-08,10.197811,10.23569,9.751683,9.882154,9.882154,35996800
2008-09-09,9.886364,10.012627,9.549664,9.553872,9.553872,34209600
2008-09-10,9.532828,9.953704,9.507576,9.835858,9.835858,44264400
2008-09-11,9.6633,9.86532,9.604377,9.69276,9.69276,42032300
2008-09-12,9.633839,9.646464,9.326599,9.490741,9.490741,41257800
2008-09-15,9.191919,9.553872,9.132997,9.259259,9.259259,36402200
2008-09-16,9.255051,9.713804,9.22138,9.600168,9.600168,51850200
2008-09-17,9.431818,9.621212,9.158249,9.225589,9.225589,48324900
2008-09-18,9.574916,9.840067,9.132997,9.680135,9.680135,56129400
2008-09-19,9.974748,10.016835,9.297138,9.751683,9.751683,55266400
2008-09-22,9.747475,9.751683,9.099326,9.103536,9.103536,34278700
2008-09-23,9.191919,9.318182,9.036196,9.040404,9.040404,41534100
2008-09-24,9.095118,9.187711,8.897306,9.103536,9.103536,30962800
2008-09-25,9.187711,9.524411,8.943603,9.410774,9.410774,35850500
2008-09-26,9.158249,9.537037,9.15404,9.499158,9.499158,28451600
2008-09-29,9.377105,9.537037,8.396464,8.396464,8.396464,53559000
2008-09-30,8.619529,9.427609,8.543771,9.419192,9.419192,48481800
2008-10-01,9.267676,9.356061,8.733165,8.775252,8.775252,41177900
2008-10-02,8.341751,8.417508,7.967172,8.059764,8.059764,60477200
2008-10-03,8.152357,8.468014,7.967172,7.97138,7.97138,46623700
2008-10-06,7.786195,7.786195,7.02862,7.529461,7.529461,88688000
2008-10-07,7.622054,7.773569,6.940236,6.944445,6.944445,53122100
2008-10-08,6.788721,7.613636,6.742424,7.159091,7.159091,76022700
2008-10-09,7.222222,7.247475,6.544613,6.717172,6.717172,59635600
2008-10-10,6.372054,7.239057,6.313131,7.041246,7.041246,91729900
2008-10-13,7.43266,7.626263,7.041246,7.617845,7.617845,56432300
2008-10-14,7.840909,7.891414,7.39899,7.46633,7.46633,59708800
2008-10-15,7.150673,7.159091,6.31734,6.45202,6.45202,98327600
2008-10-16,6.157407,6.300505,5.761785,6.300505,6.300505,116042800
2008-10-17,6.127946,7.592593,6.001684,6.460438,6.460438,58500400
2008-10-20,6.464646,6.628788,6.245791,6.510943,6.510943,35638800
2008-10-21,6.397306,6.510943,6.245791,6.258418,6.258418,30737800
2008-10-22,6.237374,6.380471,6.165825,6.325758,6.325758,47804600
2008-10-23,6.262626,6.481482,6.069024,6.447812,6.447812,62860400
2008-10-24,5.993266,6.48569,5.963805,6.266835,6.266835,61141100
2008-10-27,6.18266,6.468855,6.106902,6.11532,6.11532,40262900
2008-10-28,6.35101,6.704545,6.060606,6.679293,6.679293,49028900
2008-10-29,6.679293,6.771885,6.338384,6.380471,6.380471,38026900
2008-10-30,6.62037,6.700337,6.325758,6.477273,6.477273,38165900
2008-10-31,6.409933,6.607744,6.342593,6.426768,6.426768,31496000
2008-11-03,6.28367,6.447812,6.241582,6.31734,6.31734,33929200
2008-11-04,6.430976,6.641414,6.338384,6.628788,6.628788,27435600
2008-11-05,6.548821,6.603535,6.186869,6.195286,6.195286,30379700
2008-11-06,6.153199,6.313131,5.84596,5.875421,5.875421,42951900
2008-11-07,5.963805,6.106902,5.858586,5.972222,5.972222,26579300
2008-11-10,6.14899,6.157407,5.631313,5.770202,5.770202,33378700
2008-11-11,5.698653,5.736532,5.40404,5.492424,5.492424,48921100
2008-11-12,5.429293,5.492424,5.172559,5.176768,5.176768,34527500
2008-11-13,5.172559,5.803872,4.793771,5.795455,5.795455,69752700
2008-11-14,5.572391,5.719697,5.20202,5.20202,5.20202,59095600
2008-11-17,5.185185,5.340909,5.0,5.138889,5.138889,50874900
2008-11-18,5.294613,5.315657,4.936869,5.176768,5.176768,48724600
2008-11-19,5.155724,5.307239,4.920033,4.920033,4.920033,56015100
2008-11-20,4.915825,5.189394,4.688552,4.701179,4.701179,64500500
2008-11-21,4.83165,5.058923,4.591751,5.054714,5.054714,69022000
2008-11-24,5.13468,5.450337,5.03367,5.387206,5.387206,64112500
2008-11-25,5.484007,5.568182,5.294613,5.420876,5.420876,52697000
2008-11-26,5.366162,5.694445,5.30303,5.673401,5.673401,33211700
2008-11-28,5.601852,5.618687,5.450337,5.526094,5.526094,17172300
2008-12-01,5.458754,5.484007,5.138889,5.147306,5.147306,35860900
2008-12-02,5.26936,5.601852,5.26936,5.580808,5.580808,56279500
2008-12-03,5.450337,5.854377,5.408249,5.736532,5.736532,51607400
2008-12-04,5.63973,5.824916,5.479798,5.63973,5.63973,48176200
2008-12-05,5.534512,5.883838,5.378788,5.875421,5.875421,48859800
2008-12-08,5.9133,6.111111,5.858586,6.001684,6.001684,40893300
2008-12-09,5.968013,6.161616,5.850168,5.968013,5.968013,40623600
2008-12-10,5.917509,5.989057,5.568182,5.803872,5.803872,43337200
2008-12-11,5.774411,5.972222,5.669192,5.803872,5.803872,36340400
2008-12-12,5.723906,6.064815,5.635522,6.005892,6.005892,39860000
2008-12-15,5.98064,6.043771,5.791246,5.854377,5.854377,33452800
2008-12-16,5.909091,6.435185,5.909091,6.38468,6.38468,58156600
2008-12-17,6.31734,6.515152,6.262626,6.321549,6.321549,37392000
2008-12-18,6.38468,6.405724,6.010101,6.14899,6.14899,34072300
2008-12-19,6.064815,6.195286,6.005892,6.08165,6.08165,42496800
2008-12-22,6.094276,6.132155,5.787037,5.934343,5.934343,26177100
2008-12-23,6.031145,6.031145,5.61027,5.732323,5.732323,37592300
2008-12-24,5.736532,5.791246,5.702862,5.744949,5.744949,6294200
2008-12-26,5.765993,5.87963,5.694445,5.723906,5.723906,8176700
2008-12-29,5.749158,5.791246,5.517677,5.63973,5.63973,17495900
2008-12-30,5.673401,5.875421,5.627104,5.875421,5.875421,22559100
2008-12-31,5.782828,5.993266,5.707071,5.875421,5.875421,24617200
2009-01-02,5.904882,6.195286,5.81229,6.170033,6.170033,21384900
2009-01-05,6.157407,6.258418,5.997475,6.21633,6.21633,24705800
2009-01-06,6.220539,6.515152,6.203704,6.388889,6.388889,30629000
2009-01-07,6.119529,6.212121,6.04798,6.140573,6.140573,23087300
2009-01-08,6.085859,6.228956,6.010101,6.174242,6.174242,24447800
2009-01-09,6.153199,6.203704,5.921717,5.972222,5.972222,22111200
2009-01-12,6.035354,6.060606,5.862794,5.896465,5.896465,24921600
2009-01-13,5.934343,6.005892,5.829124,5.94697,5.94697,40279300
2009-01-14,5.761785,5.77862,5.378788,5.43771,5.43771,48435700
2009-01-15,5.505051,5.723906,5.399832,5.656566,5.656566,43979500
2009-01-16,5.761785,5.770202,5.429293,5.580808,5.580808,45996700
2009-01-20,5.559764,5.606061,5.26936,5.281987,5.281987,34458600
2009-01-21,5.420876,5.614478,5.353535,5.589226,5.589226,43087800
2009-01-22,5.037879,5.037879,4.814815,4.911616,4.911616,103109600
2009-01-23,4.810606,5.113636,4.768518,5.050505,5.050505,47376000
2009-01-26,5.050505,5.126263,4.886364,4.995791,4.995791,27836900
2009-01-27,5.016835,5.126263,4.96633,5.088384,5.088384,27215800
2009-01-28,5.218855,5.450337,5.172559,5.353535,5.353535,32562300
2009-01-29,5.281987,5.374579,5.138889,5.155724,5.155724,30596400
2009-01-30,5.223064,5.223064,5.037879,5.058923,5.058923,29105200
2009-02-02,5.037879,5.214646,5.021044,5.147306,5.147306,25870600
2009-02-03,5.155724,5.43771,5.109427,5.40404,5.40404,39930800
2009-02-04,5.425084,5.500842,5.244108,5.30303,5.30303,28186000
2009-02-05,5.252525,5.585017,5.193603,5.559764,5.559764,35869900
2009-02-06,5.475589,5.761785,5.47138,5.736532,5.736532,29358800
2009-02-09,5.698653,5.883838,5.63973,5.829124,5.829124,22490900
2009-02-10,5.761785,5.841751,5.585017,5.618687,5.618687,51824300
2009-02-11,5.656566,5.736532,5.568182,5.618687,5.618687,35012000
2009-02-12,5.568182,5.631313,5.429293,5.631313,5.631313,41892600
2009-02-13,5.635522,5.690236,5.496633,5.551347,5.551347,20521200
2009-02-17,5.353535,5.353535,5.16835,5.185185,5.185185,27282100
2009-02-18,5.189394,5.345118,5.092593,5.256734,5.256734,24277200
2009-02-19,5.319865,5.37037,5.084175,5.117845,5.117845,25549600
2009-02-20,5.071549,5.197812,5.029461,5.126263,5.126263,33453100
2009-02-23,5.155724,5.180976,4.823232,4.852694,4.852694,33712300
2009-02-24,4.890573,5.0,4.772727,4.970539,4.970539,40542100
2009-02-25,4.903199,5.113636,4.877946,4.936869,4.936869,46282500
2009-02-26,5.004209,5.079967,4.79798,4.819024,4.819024,27520200
2009-02-27,4.734848,4.747475,4.419192,4.574916,4.574916,71131200
2009-03-02,4.473906,4.617003,4.326599,4.419192,4.419192,59614000
2009-03-03,4.368687,4.515993,4.364478,4.385522,4.385522,49389100
2009-03-04,4.482323,4.625421,4.385522,4.549663,4.549663,52590600
2009-03-05,4.465488,4.541246,4.385522,4.402357,4.402357,54401300
2009-03-06,4.436027,4.461279,4.170876,4.38973,4.38973,54302500
2009-03-09,4.322391,4.56229,4.301347,4.322391,4.322391,35024800
2009-03-10,4.461279,4.692761,4.402357,4.671717,4.671717,43926300
2009-03-11,4.739057,4.945286,4.62963,4.894781,4.894781,42883900
2009-03-12,5.008418,5.138889,4.86532,5.109427,5.109427,46448400
2009-03-13,5.143098,5.155724,4.89899,5.021044,5.021044,38451700
2009-03-16,5.050505,5.079967,4.856902,4.86532,4.86532,30720700
2009-03-17,4.869529,5.122054,4.869529,5.109427,5.109427,28158600
2009-03-18,5.050505,5.260943,4.987374,5.143098,5.143098,29840600
2009-03-19,5.206229,5.210438,5.06734,5.151515,5.151515,29445200
2009-03-20,5.20202,5.239899,5.042088,5.088384,5.088384,36283800
2009-03-23,5.244108,5.496633,5.155724,5.496633,5.496633,32703500
2009-03-24,5.429293,5.467172,5.277778,5.311448,5.311448,27257900
2009-03-25,5.37037,5.479798,5.193603,5.345118,5.345118,27889900
2009-03-26,5.429293,5.551347,5.378788,5.513468,5.513468,31563900
2009-03-27,5.399832,5.488215,5.340909,5.408249,5.408249,26540300
2009-03-30,5.30303,5.374579,5.143098,5.252525,5.252525,31095900
2009-03-31,5.286195,5.345118,5.23569,5.286195,5.286195,32820800
2009-04-01,5.197812,5.702862,5.16835,5.526094,5.526094,58662900
2009-04-02,5.686027,5.883838,5.538721,5.723906,5.723906,63360300
2009-04-03,5.808081,6.157407,5.736532,6.022727,6.022727,44078300
2009-04-06,5.9133,6.018518,5.787037,5.900673,5.900673,30029000
2009-04-07,5.854377,5.862794,5.702862,5.719697,5.719697,28040800
2009-04-08,5.757576,5.87963,5.656566,5.871212,5.871212,26412000
2009-04-09,6.090067,6.329967,5.997475,6.321549,6.321549,41263200
2009-04-13,6.157407,6.195286,6.052188,6.157407,6.157407,25849600
2009-04-14,6.111111,6.170033,5.984848,6.052188,6.052188,30270000
2009-04-15,6.08165,6.195286,5.993266,6.026936,6.026936,57637400
2009-04-16,6.18266,6.195286,5.9133,6.064815,6.064815,44320000
2009-04-17,6.026936,6.098485,5.808081,6.056397,6.056397,41464000
2009-04-20,6.010101,6.010101,5.803872,5.917509,5.917509,32248200
2009-04-21,5.829124,6.026936,5.753367,6.01431,6.01431,45853700
2009-04-22,5.984848,6.355219,5.917509,6.220539,6.220539,73124900
2009-04-23,6.746633,7.091751,6.670876,6.994949,6.994949,143259900
2009-04-24,6.986532,7.12963,6.767677,7.06229,7.06229,76075000
2009-04-27,6.822391,7.011785,6.776094,6.931818,6.931818,45981300
2009-04-28,6.801347,6.973906,6.780303,6.818182,6.818182,50344800
2009-04-29,6.843434,7.070707,6.797138,6.931818,6.931818,47148100
2009-04-30,7.02862,7.180135,6.919192,6.931818,6.931818,44241300
2009-05-01,6.788721,7.015993,6.763468,6.948653,6.948653,33736100
2009-05-04,6.957071,7.091751,6.902357,7.045455,7.045455,29930200
2009-05-05,6.990741,7.268518,6.969697,7.234848,7.234848,47346000
2009-05-06,7.289562,7.415825,7.074916,7.218013,7.218013,49392700
2009-05-07,7.344276,7.39899,6.919192,7.045455,7.045455,47031400
2009-05-08,7.100168,7.39899,7.070707,7.314815,7.314815,41299800
2009-05-11,7.175926,7.361111,7.100168,7.251684,7.251684,26638200
2009-05-12,7.247475,7.344276,7.104377,7.184343,7.184343,22504200
2009-05-13,7.079124,7.117003,6.780303,6.805555,6.805555,40163400
2009-05-14,6.898148,7.188552,6.851852,7.087542,7.087542,42499000
2009-05-15,7.112794,7.184343,6.999158,7.117003,7.117003,31801000
2009-05-18,7.159091,7.449495,7.117003,7.449495,7.449495,37316200
2009-05-19,7.470539,7.60101,7.306397,7.521044,7.521044,34461000
2009-05-20,7.5,7.723064,7.390573,7.453704,7.453704,28102600
2009-05-21,7.369529,7.407407,7.112794,7.218013,7.218013,33387500
2009-05-22,7.205387,7.407407,7.09596,7.306397,7.306397,30115800
2009-05-26,7.213805,7.462121,7.133838,7.382155,7.382155,35314900
2009-05-27,7.361111,7.403199,7.087542,7.121212,7.121212,44821800
2009-05-28,7.142256,7.344276,6.948653,7.29798,7.29798,40890000
2009-05-29,7.293771,7.415825,7.243266,7.415825,7.415825,31692500
2009-06-01,7.521044,7.739899,7.441077,7.676768,7.676768,36216800
2009-06-02,7.685185,7.70202,7.508418,7.558923,7.558923,39391200
2009-06-03,7.63468,7.680976,7.424242,7.563131,7.563131,79740900
2009-06-04,7.512626,7.622054,7.5,7.575758,7.575758,44922500
2009-06-05,7.584175,7.63468,7.390573,7.508418,7.508418,44495100
2009-06-08,7.512626,7.554714,7.314815,7.424242,7.424242,29259200
2009-06-09,7.508418,7.542088,7.415825,7.453704,7.453704,29728500
2009-06-10,7.56734,7.575758,7.293771,7.420033,7.420033,40766200
2009-06-11,7.470539,7.638889,7.415825,7.525252,7.525252,78608000
2009-06-12,7.550505,7.554714,7.344276,7.491582,7.491582,25859900
2009-06-15,7.424242,7.46633,7.188552,7.323232,7.323232,36715300
2009-06-16,7.344276,7.43266,7.1633,7.251684,7.251684,33736500
2009-06-17,7.234848,7.314815,7.154882,7.192761,7.192761,37855300
2009-06-18,7.180135,7.255892,7.104377,7.205387,7.205387,35918900
2009-06-19,7.306397,7.356902,7.226431,7.272727,7.272727,33094100
2009-06-22,7.192761,7.26431,6.893939,6.923401,6.923401,38915700
2009-06-23,6.868687,6.978115,6.767677,6.910774,6.910774,39878500
2009-06-24,6.952862,7.205387,6.919192,7.053872,7.053872,32389600
2009-06-25,7.02862,7.222222,6.982323,7.213805,7.213805,26127600
2009-06-26,7.184343,7.36532,7.171717,7.302188,7.302188,67207000
2009-06-29,7.335859,7.445286,7.255892,7.306397,7.306397,124068000
2009-06-30,7.247475,7.352694,7.083333,7.209596,7.209596,61807800
2009-07-01,7.239057,7.26431,7.041246,7.06229,7.06229,38312500
2009-07-02,6.999158,6.999158,6.826599,6.877104,6.877104,33622300
2009-07-06,6.872896,6.944445,6.784512,6.923401,6.923401,42490900
2009-07-07,6.944445,6.982323,6.670876,6.696128,6.696128,43955700
2009-07-08,6.750842,6.902357,6.679293,6.742424,6.742424,42324400
2009-07-09,6.767677,6.839226,6.637206,6.771885,6.771885,42248100
2009-07-10,6.738215,6.914983,6.738215,6.86027,6.86027,38868900
2009-07-13,6.86027,7.070707,6.776094,7.053872,7.053872,42295800
2009-07-14,7.070707,7.209596,7.011785,7.192761,7.192761,53740600
2009-07-15,7.247475,7.554714,7.205387,7.504209,7.504209,60581100
2009-07-16,7.420033,7.933502,7.411616,7.819865,7.819865,79991800
2009-07-17,7.874579,7.878788,7.706229,7.807239,7.807239,29496800
2009-07-20,7.828283,7.946128,7.73569,7.925084,7.925084,29328800
2009-07-21,7.954545,7.992424,7.80303,7.967172,7.967172,46220000
2009-07-22,7.891414,8.20707,7.87037,8.186027,8.186027,82395800
2009-07-23,8.85101,9.078282,8.720539,9.05724,9.05724,138009700
2009-07-24,8.943603,9.019361,8.867846,8.939394,8.939394,45697800
2009-07-27,8.989899,9.242424,8.939394,9.162457,9.162457,44204200
2009-07-28,9.006734,9.255051,8.98569,9.191919,9.191919,45784800
2009-07-29,9.0867,9.284512,8.973064,9.006734,9.006734,34267100
2009-07-30,9.124579,9.284512,9.05303,9.116161,9.116161,39052600
2009-07-31,9.12037,9.12037,8.939394,8.943603,8.943603,42835700
2009-08-03,9.343434,9.351851,9.141414,9.276094,9.276094,60635200
